Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Expected_Mortality_Rate
Chechen Republic,Russia,2021-04-01 04:27:05,43.39761470000001,45.6985005,11657,116,11328.0,213.0,"Chechen Republic, Russia",811.2146228794953,0.9951102341940464,0.009951102341940465
Chelyabinsk Oblast,Russia,2021-04-01 04:27:05,54.4223954,61.1865846,55396,1222,50488.0,3686.0,"Chelyabinsk Oblast, Russia",1585.898341729086,2.205935446602642,0.02205935446602643
Chukotka Autonomous Okrug,Russia,2021-04-01 04:27:05,66.0006475,169.4900869,733,5,691.0,37.0,"Chukotka Autonomous Okrug, Russia",1485.369214557834,0.6821282401091405,0.0068212824010914054
Chuvashia Republic,Russia,2021-04-01 04:27:05,55.4259922,47.0849429,22792,1219,20796.0,777.0,"Chuvashia Republic, Russia",1851.3268844472127,5.3483678483678485,0.053483678483678486
Dagestan Republic,Russia,2021-04-01 04:27:05,43.05749160000001,47.1332224,31050,1410,28719.0,921.0,"Dagestan Republic, Russia",1013.4192373408272,4.541062801932367,0.04541062801932367
Ingushetia Republic,Russia,2021-04-01 04:27:05,43.11542075,45.01713552,15120,181,13403.0,1536.0,"Ingushetia Republic, Russia",3098.08766850462,1.197089947089947,0.01197089947089947
Irkutsk Oblast,Russia,2021-04-01 04:27:05,56.6370122,104.719221,61581,2010,58655.0,916.0,"Irkutsk Oblast, Russia",2561.3978899382123,3.2639937643104204,0.0326399376431042
Ivanovo Oblast,Russia,2021-04-01 04:27:05,56.9167446,41.43521370000001,32556,1039,31025.0,492.0,"Ivanovo Oblast, Russia",3208.606745603885,3.191424007863374,0.03191424007863374
Jewish Autonomous Okrug,Russia,2021-04-01 04:27:05,48.57527615,132.66307460000002,4431,125,4230.0,76.0,"Jewish Autonomous Okrug, Russia",2734.948831582456,2.8210336267208307,0.028210336267208307
Kabardino-Balkarian Republic,Russia,2021-04-01 04:27:05,43.4806048,43.5978976,22792,418,21680.0,694.0,"Kabardino-Balkarian Republic, Russia",2632.3935007876853,1.833976833976834,0.01833976833976834
Kaliningrad Oblast,Russia,2021-04-01 04:27:05,54.7293041,21.1489473,30240,334,27903.0,2003.0,"Kaliningrad Oblast, Russia",3040.4213155251514,1.1044973544973544,0.011044973544973545
Kalmykia Republic,Russia,2021-04-01 04:27:05,46.2313018,45.3275745,19952,315,19094.0,543.0,"Kalmykia Republic, Russia",7244.392966199853,1.5787890938251803,0.015787890938251805
Kaluga Oblast,Russia,2021-04-01 04:27:05,54.4382773,35.5272854,32345,281,30156.0,1908.0,"Kaluga Oblast, Russia",3195.969392998016,0.868758695316123,0.008687586953161231
Kamchatka Krai,Russia,2021-04-01 04:27:05,57.1914882,160.03838190000005,14120,201,13212.0,707.0,"Kamchatka Krai, Russia",4474.627404874555,1.4235127478753542,0.01423512747875354
Karachay-Cherkess Republic,Russia,2021-04-01 04:27:05,43.7368326,41.7267991,19680,71,18785.0,824.0,"Karachay-Cherkess Republic, Russia",4220.413677743108,0.3607723577235772,0.0036077235772357724
Karelia Republic,Russia,2021-04-01 04:27:05,62.61940309999999,33.4920267,43859,388,41342.0,2129.0,"Karelia Republic, Russia",7045.803586919503,0.8846530928657744,0.008846530928657744
Kemerovo Oblast,Russia,2021-04-01 04:27:05,54.53357809999999,87.342861,33258,612,32372.0,274.0,"Kemerovo Oblast, Russia",1234.1194050785991,1.8401587587948764,0.018401587587948763
Khabarovsk Krai,Russia,2021-04-01 04:27:05,51.6312684,136.121524,50641,346,48230.0,2065.0,"Khabarovsk Krai, Russia",3812.461322801592,0.6832408522738492,0.006832408522738492
Khakassia Republic,Russia,2021-04-01 04:27:05,53.72258845,91.44293627,21849,504,21082.0,263.0,"Khakassia Republic, Russia",4064.831920344252,2.3067417273101745,0.023067417273101742
Khanty-Mansi Autonomous Okrug,Russia,2021-04-01 04:27:05,61.0259025,69.0982628,54175,782,52662.0,731.0,"Khanty-Mansi Autonomous Okrug, Russia",3535.666340130123,1.443470235348408,0.01443470235348408
Kirov Oblast,Russia,2021-04-01 04:27:05,57.9665589,49.4074599,39754,324,36120.0,3310.0,"Kirov Oblast, Russia",3097.9444187282484,0.8150123258036928,0.008150123258036927
Komi Republic,Russia,2021-04-01 04:27:05,63.9881421,54.3326073,41616,805,40420.0,391.0,"Komi Republic, Russia",4949.142141560022,1.9343521722414456,0.019343521722414457
Kostroma Oblast,Russia,2021-04-01 04:27:05,58.424756,44.2533273,19657,390,16884.0,2383.0,"Kostroma Oblast, Russia",3055.536557007045,1.9840260467009208,0.019840260467009208
Krasnodar Krai,Russia,2021-04-01 04:27:05,45.7684014,39.0261044,42369,2322,37232.0,2815.0,"Krasnodar Krai, Russia",756.1275078434242,5.48042200665581,0.0548042200665581
Krasnoyarsk Krai,Russia,2021-04-01 04:27:05,63.3233807,97.0979974,66784,3162,61816.0,1806.0,"Krasnoyarsk Krai, Russia",2321.712833352512,4.734666986104457,0.04734666986104456
Kurgan Oblast,Russia,2021-04-01 04:27:05,55.7655302,64.5632681,19221,352,17492.0,1377.0,"Kurgan Oblast, Russia",2273.2299118784867,1.8313303158004264,0.018313303158004265
Kursk Oblast,Russia,2021-04-01 04:27:05,51.6568453,36.4852695,34014,574,30772.0,2668.0,"Kursk Oblast, Russia",3049.9346775618096,1.6875404245310754,0.016875404245310754
Leningrad Oblast,Russia,2021-04-01 04:27:05,60.1853296,32.3925325,39866,932,37316.0,1618.0,"Leningrad Oblast, Russia",2197.90761576698,2.337831736316661,0.023378317363166607
Lipetsk Oblast,Russia,2021-04-01 04:27:05,52.6935178,39.1122664,27606,530,24350.0,2726.0,"Lipetsk Oblast, Russia",2400.102242999267,1.9198724914873573,0.019198724914873577
Magadan Oblast,Russia,2021-04-01 04:27:05,62.48858785,153.9903764,8255,99,8035.0,121.0,"Magadan Oblast, Russia",5729.018467496235,1.199273167777105,0.011992731677771047
Mari El Republic,Russia,2021-04-01 04:27:05,56.5767504,47.8817512,12542,205,11672.0,665.0,"Mari El Republic, Russia",1838.105441184876,1.6345080529421143,0.016345080529421144
Mordovia Republic,Russia,2021-04-01 04:27:05,54.4419829,44.4661144,19052,203,17039.0,1810.0,"Mordovia Republic, Russia",2366.5434454249144,1.065504933865211,0.01065504933865211
Moscow,Russia,2021-04-01 04:27:05,55.7504461,37.6174943,1026740,16656,944738.0,65346.0,"Moscow, Russia",8209.671987326878,1.6222217893527089,0.016222217893527086
Moscow Oblast,Russia,2021-04-01 04:27:05,55.50431579999999,38.0353929,232261,5441,190628.0,36192.0,"Moscow Oblast, Russia",3095.416268790686,2.3426231696238284,0.023426231696238285
Murmansk Oblast,Russia,2021-04-01 04:27:05,68.00004179999999,33.9999151,49068,1080,46965.0,1023.0,"Murmansk Oblast, Russia",6511.518040440205,2.201027146001467,0.022010271460014674
Nenets Autonomous Okrug,Russia,2021-04-01 04:27:05,68.27557185,57.1686375,1082,4,1019.0,59.0,"Nenets Autonomous Okrug, Russia",2459.258585812669,0.3696857670979667,0.0036968576709796672
Nizhny Novgorod Oblast,Russia,2021-04-01 04:27:05,55.47180329999999,44.0911594,107452,2847,101555.0,3050.0,"Nizhny Novgorod Oblast, Russia",3321.8002492926817,2.649555150206604,0.026495551502066037
North Ossetia - Alania Republic,Russia,2021-04-01 04:27:05,42.79336110000001,44.6324493,16339,161,15361.0,817.0,"North Ossetia - Alania Republic, Russia",2328.272284881691,0.9853724218128403,0.009853724218128404
Novgorod Oblast,Russia,2021-04-01 04:27:05,58.2843833,32.5169757,28674,121,25749.0,2804.0,"Novgorod Oblast, Russia",4727.969449739149,0.4219850735858269,0.004219850735858269
Novosibirsk Oblast,Russia,2021-04-01 04:27:05,54.9720169,79.48139240000002,38774,1625,35949.0,1200.0,"Novosibirsk Oblast, Russia",1390.3226743362584,4.190952700263063,0.04190952700263063
Omsk Oblast,Russia,2021-04-01 04:27:05,56.09352629999999,73.5099936,43776,1316,40523.0,1937.0,"Omsk Oblast, Russia",2233.377090028422,3.006213450292398,0.030062134502923978
Orel Oblast,Russia,2021-04-01 04:27:05,52.96854329999999,36.0692477,32432,501,29746.0,2185.0,"Orel Oblast, Russia",4340.198087111759,1.5447705969412926,0.015447705969412926
Orenburg Oblast,Russia,2021-04-01 04:27:05,52.02692620000001,54.7276647,40013,733,36637.0,2643.0,"Orenburg Oblast, Russia",2023.1883178609712,1.8319046309949267,0.018319046309949266
Penza Oblast,Russia,2021-04-01 04:27:05,53.1655415,44.78791810000001,42019,530,38783.0,2706.0,"Penza Oblast, Russia",3155.3968557922285,1.2613341583569335,0.012613341583569337
Perm Krai,Russia,2021-04-01 04:27:05,58.5951603,56.3159546,51249,1956,45575.0,3718.0,"Perm Krai, Russia",1953.7406190028523,3.816659837265117,0.03816659837265118
Primorsky Krai,Russia,2021-04-01 04:27:05,45.0819456,134.726645,42358,678,38697.0,2983.0,"Primorsky Krai, Russia",2214.1756798221886,1.6006421455215072,0.01600642145521507
Pskov Oblast,Russia,2021-04-01 04:27:05,57.5358729,28.8586826,34266,244,23527.0,10495.0,"Pskov Oblast, Russia",5383.114496045848,0.712076110430164,0.00712076110430164
Rostov Oblast,Russia,2021-04-01 04:27:05,47.6222451,40.7957942,80836,3577,72661.0,4598.0,"Rostov Oblast, Russia",1915.339873549089,4.42500865950814,0.0442500865950814
Ryazan Oblast,Russia,2021-04-01 04:27:05,54.42267320000001,40.57052460000001,26315,366,24363.0,1586.0,"Ryazan Oblast, Russia",2346.465455284741,1.3908417252517575,0.013908417252517576
Saint Petersburg,Russia,2021-04-01 04:27:05,59.9606739,30.158655100000004,394631,12270,347480.0,34881.0,"Saint Petersburg, Russia",7373.613468773444,3.1092336891931955,0.031092336891931957
Sakha (Yakutiya) Republic,Russia,2021-04-01 04:27:05,66.941626,129.642371,33565,550,32445.0,570.0,"Sakha (Yakutiya) Republic, Russia",3480.6549625128328,1.6386116490391778,0.01638611649039178
Sakhalin Oblast,Russia,2021-04-01 04:27:05,49.7219665,143.448533,22001,39,21662.0,300.0,"Sakhalin Oblast, Russia",4488.342061401809,0.1772646697877369,0.0017726466978773693
Samara Oblast,Russia,2021-04-01 04:27:05,53.2128813,50.8914633,55731,1098,52443.0,2190.0,"Samara Oblast, Russia",1745.1309122177013,1.970178177316036,0.01970178177316036
Saratov Oblast,Russia,2021-04-01 04:27:05,51.6520555,46.86319520000001,54784,815,49483.0,4486.0,"Saratov Oblast, Russia",2224.3244889258817,1.4876606308411215,0.014876606308411216
Smolensk Oblast,Russia,2021-04-01 04:27:05,55.03434960000001,33.0192065,28168,758,26842.0,568.0,"Smolensk Oblast, Russia",2967.0889916026576,2.690996875887532,0.02690996875887532
Stavropol Krai,Russia,2021-04-01 04:27:05,44.86325770000001,43.4406913,50442,1227,47472.0,1743.0,"Stavropol Krai, Russia",1801.0664575741412,2.4324967289163792,0.024324967289163793
Sverdlovsk Oblast,Russia,2021-04-01 04:27:05,58.6414755,61.8021546,82516,2735,75855.0,3926.0,"Sverdlovsk Oblast, Russia",1907.771470636652,3.31450870134277,0.0331450870134277
Tambov Oblast,Russia,2021-04-01 04:27:05,52.9019574,41.3578918,29408,409,26886.0,2113.0,"Tambov Oblast, Russia",2845.33337461492,1.3907780195865072,0.01390778019586507
Tatarstan Republic,Russia,2021-04-01 04:27:05,55.7648572,52.43104273,19420,417,16322.0,2681.0,"Tatarstan Republic, Russia",498.6796032338679,2.147270854788877,0.021472708547888776
Tomsk Oblast,Russia,2021-04-01 04:27:05,58.6124279,82.04753149999998,31387,356,30294.0,737.0,"Tomsk Oblast, Russia",2910.8394851059093,1.1342275464364229,0.011342275464364227
Tula Oblast,Russia,2021-04-01 04:27:05,53.9570701,37.3690909,36235,1545,33660.0,1030.0,"Tula Oblast, Russia",2428.855351223812,4.263833310335311,0.04263833310335311
Tver Oblast,Russia,2021-04-01 04:27:05,57.1134475,35.174442799999994,37394,731,35340.0,1323.0,"Tver Oblast, Russia",2912.593379563244,1.954859068299728,0.01954859068299727
Tyumen Oblast,Russia,2021-04-01 04:27:05,58.8206488,70.36588370000001,33599,386,31669.0,1544.0,"Tyumen Oblast, Russia",909.9501679124688,1.1488437155867737,0.011488437155867734
Tyva Republic,Russia,2021-04-01 04:27:05,51.4017149,93.8582593,15761,197,14907.0,657.0,"Tyva Republic, Russia",4898.950025177016,1.2499206903115283,0.012499206903115284
Udmurt Republic,Russia,2021-04-01 04:27:05,57.1961165,52.69598320000001,30672,756,27275.0,2641.0,"Udmurt Republic, Russia",2027.1717147683744,2.464788732394366,0.02464788732394366
Ulyanovsk Oblast,Russia,2021-04-01 04:27:05,54.1463177,47.2324921,50824,969,47488.0,2367.0,"Ulyanovsk Oblast, Russia",4076.950597536695,1.9065795687076967,0.01906579568707697
Vladimir Oblast,Russia,2021-04-01 04:27:05,56.0503336,40.6561633,29981,997,27038.0,1946.0,"Vladimir Oblast, Russia",2175.1574542365183,3.325439444981822,0.03325439444981822
Volgograd Oblast,Russia,2021-04-01 04:27:05,49.6048339,44.29035820000001,53623,955,51314.0,1354.0,"Volgograd Oblast, Russia",2126.8199118224265,1.7809522033455794,0.017809522033455795
Vologda Oblast,Russia,2021-04-01 04:27:05,60.0391461,43.1215213,42714,902,39805.0,2007.0,"Vologda Oblast, Russia",3630.016087513353,2.111719810834855,0.02111719810834855
Voronezh Oblast,Russia,2021-04-01 04:27:05,50.9800393,40.15065070000001,75155,2401,69769.0,2985.0,"Voronezh Oblast, Russia",3220.328670202008,3.194730889495044,0.031947308894950434
Yamalo-Nenets Autonomous Okrug,Russia,2021-04-01 04:27:05,67.1471631,74.3415488,37991,407,36554.0,1030.0,"Yamalo-Nenets Autonomous Okrug, Russia",7054.351802163971,1.0713063620331131,0.01071306362033113
Yaroslavl Oblast,Russia,2021-04-01 04:27:05,57.77819760000001,39.0021095,36094,482,34427.0,1185.0,"Yaroslavl Oblast, Russia",2851.73866462719,1.3354020058735523,0.013354020058735525
Zabaykalsky Krai,Russia,2021-04-01 04:27:05,52.248521,115.956325,41050,590,39556.0,904.0,"Zabaykalsky Krai, Russia",3826.414095372322,1.4372716199756397,0.014372716199756394
,Rwanda,2021-04-01 04:27:05,-1.9403,29.8739,21783,307,20182.0,1294.0,Rwanda,168.17980624000123,1.4093559197539365,0.014093559197539365
,Saint Kitts and Nevis,2021-04-01 04:27:05,17.357822,-62.782998,44,0,43.0,1.0,Saint Kitts and Nevis,82.7192058956234,0.0,0.0
,Saint Lucia,2021-04-01 04:27:05,13.9094,-60.9789,4238,60,4142.0,36.0,Saint Lucia,2307.914327257677,1.4157621519584709,0.014157621519584709
,Saint Vincent and the Grenadines,2021-04-01 04:27:05,12.9843,-61.2872,1748,10,1587.0,151.0,Saint Vincent and the Grenadines,1575.5270534579574,0.5720823798627003,0.005720823798627002
,Samoa,2021-04-01 04:27:05,-13.759,-172.1046,3,0,2.0,1.0,Samoa,1.5295977158007443,0.0,0.0
,San Marino,2021-04-01 04:27:05,43.9424,12.4578,4732,84,4128.0,520.0,San Marino,13943.0726619129,1.7751479289940828,0.01775147928994083
,São Tomé and Príncipe,2021-04-01 04:27:05,0.1864,6.6131,2223,34,2092.0,97.0,"nan, São Tomé and Príncipe",1014.32280378352,1.5294646873594242,0.015294646873594242
,Saudi Arabia,2021-04-01 04:27:05,23.885942,45.079162,390007,6669,378083.0,5255.0,Saudi Arabia,1120.263370914814,1.7099693082431853,0.017099693082431852
,Senegal,2021-04-01 04:27:05,14.4974,-14.4524,38705,1051,37321.0,333.0,Senegal,231.1583959082485,2.7154114455496705,0.027154114455496706
,Serbia,2021-04-01 04:27:05,44.0165,21.0059,600596,5308,0.0,595288.0,Serbia,6873.876235068447,0.8837887698219768,0.008837887698219768
,Seychelles,2021-04-01 04:27:05,-4.6796,55.492,4114,20,3745.0,349.0,Seychelles,4183.4451901566,0.4861448711716091,0.004861448711716091
,Sierra Leone,2021-04-01 04:27:05,8.460555000000001,-11.779889,3980,79,2812.0,1089.0,Sierra Leone,49.89353747061077,1.984924623115578,0.01984924623115578
,Singapore,2021-04-01 04:27:05,1.2833,103.8333,60381,30,60149.0,202.0,Singapore,1032.093331963613,0.0496845034033884,0.0004968450340338849
,Slovakia,2021-04-01 04:27:05,48.669,19.699,707876,9719,255300.0,442857.0,Slovakia,12965.6096561625,1.3729805785194018,0.013729805785194017
,Slovenia,2021-04-01 04:27:05,46.1512,14.9955,215602,4047,198524.0,13031.0,Slovenia,10370.805779121203,1.877069785994564,0.018770697859945642
,Solomon Islands,2021-04-01 04:27:05,-9.6457,160.1562,19,0,18.0,1.0,Solomon Islands,2.9102806429575803,0.0,0.0
,Somalia,2021-04-01 04:27:05,5.152149,46.199616,11398,529,4819.0,6050.0,Somalia,71.71611993769167,4.641165116687138,0.04641165116687138
,South Africa,2021-04-01 04:27:05,-30.5595,22.9375,1548157,52846,1474319.0,20992.0,South Africa,2610.337540754989,3.413478090400392,0.034134780904003924
,South Sudan,2021-04-01 04:27:05,6.877000000000002,31.307,10165,109,9668.0,388.0,South Sudan,90.80977393681766,1.072306935563207,0.01072306935563207
Andalusia,Spain,2021-04-01 04:27:05,37.5443,-4.7278,505796,9206,10671.0,485919.0,"Andalusia, Spain",6001.800079621188,1.8201013847480008,0.018201013847480012
Aragon,Spain,2021-04-01 04:27:05,41.5976,-0.9057,110894,3344,3772.0,103778.0,"Aragon, Spain",8397.332699271385,3.015492271899291,0.03015492271899291
Asturias,Spain,2021-04-01 04:27:05,43.3614,-5.8593,47263,1891,1063.0,44309.0,"Asturias, Spain",4623.632245978058,4.001015593593297,0.04001015593593297
Baleares,Spain,2021-04-01 04:27:05,39.710358,2.995148,57676,777,1533.0,55366.0,"Baleares, Spain",4853.983269091583,1.3471808031070116,0.013471808031070115
C. Valenciana,Spain,2021-04-01 04:27:05,39.484,-0.7533,385658,7112,9970.0,368576.0,"C. Valenciana, Spain",7751.967901709539,1.8441209569100083,0.018441209569100083
Canarias,Spain,2021-04-01 04:27:05,28.2916,-16.6291,46880,676,1537.0,44667.0,"Canarias, Spain",2124.245718317224,1.4419795221843004,0.014419795221843003
Cantabria,Spain,2021-04-01 04:27:05,43.1828,-3.9878,26077,542,2287.0,23248.0,"Cantabria, Spain",4483.349695086832,2.0784599455458834,0.020784599455458835
Castilla - La Mancha,Spain,2021-04-01 04:27:05,39.2796,-3.0977,175803,5757,6392.0,163654.0,"Castilla - La Mancha, Spain",8639.490249287795,3.274688145253494,0.03274688145253494
Castilla y Leon,Spain,2021-04-01 04:27:05,41.8357,-4.3976,212625,6626,8716.0,197283.0,"Castilla y Leon, Spain",8830.921036510277,3.116284538506761,0.031162845385067608
Catalonia,Spain,2021-04-01 04:27:05,41.5912,1.5209,536235,13335,26203.0,496697.0,"Catalonia, Spain",7087.026895507274,2.486782847072645,0.024867828470726452
Ceuta,Spain,2021-04-01 04:27:05,35.8894,-5.3213,5121,95,163.0,4863.0,"Ceuta, Spain",6036.85060533544,1.85510642452646,0.018551064245264596
Extremadura,Spain,2021-04-01 04:27:05,39.4937,-6.0679,71103,1757,2652.0,66694.0,"Extremadura, Spain",6673.681088468065,2.4710631056354866,0.024710631056354865
Galicia,Spain,2021-04-01 04:27:05,42.5751,-8.1339,116522,2327,9204.0,104991.0,"Galicia, Spain",4314.924858569397,1.997047767803505,0.01997047767803505
La Rioja,Spain,2021-04-01 04:27:05,42.2871,-2.5396,27895,744,3107.0,24044.0,"La Rioja, Spain",8895.91193063134,2.6671446495787774,0.026671446495787777
Madrid,Spain,2021-04-01 04:27:05,40.4168,-3.7038,625215,14564,40736.0,569915.0,"Madrid, Spain",9413.550761264258,2.3294386730964547,0.02329438673096455
Melilla,Spain,2021-04-01 04:27:05,35.2923,-2.9381,7861,79,125.0,7657.0,"Melilla, Spain",9282.197215695072,1.00496120086503,0.010049612008650299
Murcia,Spain,2021-04-01 04:27:05,37.9922,-1.1307,108542,1562,2180.0,104800.0,"Murcia, Spain",7296.141666493017,1.439074275395699,0.014390742753956994
Navarra,Spain,2021-04-01 04:27:05,42.6954,-1.6761,54315,1121,3905.0,49289.0,"Navarra, Spain",8356.848107381229,2.063886587498849,0.020638865874988494
Pais Vasco,Spain,2021-04-01 04:27:05,42.9896,-2.6189,162872,3944,16160.0,142768.0,"Pais Vasco, Spain",7478.465296526898,2.4215334741392014,0.024215334741392012
Unknown,Spain,2021-04-01 04:27:05,,,0,0,0.0,0.0,"Unknown, Spain",,,
,Sri Lanka,2021-04-01 04:27:05,7.873054,80.77179699999998,92706,568,89251.0,2887.0,Sri Lanka,432.9375503484992,0.6126895778051044,0.006126895778051043
,Sudan,2021-04-01 04:27:05,12.8628,30.2176,31833,2063,24214.0,5556.0,Sudan,72.59642116268803,6.480696132943801,0.064806961329438
,Suriname,2021-04-01 04:27:05,3.9193,-56.0278,9122,177,8598.0,347.0,Suriname,1554.972947357296,1.9403639552729663,0.019403639552729664
Blekinge,Sweden,2021-04-01 04:27:05,56.2784,15.018,8956,120,0.0,8836.0,"Blekinge, Sweden",5611.317870255504,1.339883876730683,0.013398838767306834
Dalarna,Sweden,2021-04-01 04:27:05,61.0917,14.6664,18657,310,0.0,18347.0,"Dalarna, Sweden",6478.8898689428615,1.6615747440638902,0.016615747440638904
Gavleborg,Sweden,2021-04-01 04:27:05,61.3012,16.1534,27932,523,0.0,27409.0,"Gavleborg, Sweden",9719.467468387023,1.8724044107117288,0.018724044107117286
Gotland,Sweden,2021-04-01 04:27:05,57.4684,18.4867,3027,46,0.0,2981.0,"Gotland, Sweden",5071.541064906343,1.5196564255037992,0.015196564255037992
Halland,Sweden,2021-04-01 04:27:05,56.8967,12.8034,31823,290,0.0,31533.0,"Halland, Sweden",9532.182310512568,0.9112905759984916,0.009112905759984916
Jamtland Harjedalen,Sweden,2021-04-01 04:27:05,63.1712,14.9592,8519,118,0.0,8401.0,"Jamtland Harjedalen, Sweden",6512.499044415565,1.385139100833431,0.013851391008334312
Jonkoping,Sweden,2021-04-01 04:27:05,57.3708,14.3439,33356,535,0.0,32821.0,"Jonkoping, Sweden",9173.842612328415,1.6039093416476795,0.016039093416476795
Kalmar,Sweden,2021-04-01 04:27:05,57.235,16.1849,15188,222,0.0,14966.0,"Kalmar, Sweden",6187.919134962476,1.4616802739004475,0.014616802739004477
Kronoberg,Sweden,2021-04-01 04:27:05,56.7183,14.4115,15331,297,0.0,15034.0,"Kronoberg, Sweden",7609.607433401665,1.9372513208531728,0.019372513208531734
Norrbotten,Sweden,2021-04-01 04:27:05,66.8309,20.3992,16375,238,0.0,16137.0,"Norrbotten, Sweden",6547.5643060781385,1.453435114503817,0.014534351145038168
Orebro,Sweden,2021-04-01 04:27:05,59.535,15.0066,22112,301,0.0,21811.0,"Orebro, Sweden",7254.474172011614,1.3612518089725036,0.013612518089725037
Ostergotland,Sweden,2021-04-01 04:27:05,58.3454,15.5198,28154,576,0.0,27578.0,"Ostergotland, Sweden",6048.185265147853,2.045890459614975,0.020458904596149748
Skane,Sweden,2021-04-01 04:27:05,55.9903,13.5958,124024,1643,0.0,122381.0,"Skane, Sweden",9001.420352482568,1.3247435980132878,0.013247435980132878
Sormland,Sweden,2021-04-01 04:27:05,59.0336,16.7519,17511,420,0.0,17091.0,"Sormland, Sweden",5885.259124823553,2.3984923762206614,0.023984923762206612
Stockholm,Sweden,2021-04-01 04:27:05,59.6025,18.1384,192075,4003,0.0,188072.0,"Stockholm, Sweden",8080.288387312002,2.0840817389040738,0.020840817389040738
Uppsala,Sweden,2021-04-01 04:27:05,60.0092,17.2715,29210,499,0.0,28711.0,"Uppsala, Sweden",7612.46035448369,1.7083190688120506,0.017083190688120507
Varmland,Sweden,2021-04-01 04:27:05,59.7294,13.2354,12335,184,0.0,12151.0,"Varmland, Sweden",4367.701317923333,1.4916903121199838,0.014916903121199837
Vasterbotten,Sweden,2021-04-01 04:27:05,65.3337,16.5162,18195,168,0.0,18027.0,"Vasterbotten, Sweden",6695.837136043807,0.9233305853256388,0.00923330585325639
Vasternorrland,Sweden,2021-04-01 04:27:05,63.4276,17.7292,17608,428,0.0,17180.0,"Vasternorrland, Sweden",7176.77411991995,2.430713312130849,0.024307133121308496
Vastmanland,Sweden,2021-04-01 04:27:05,59.6714,16.2159,20948,332,0.0,20616.0,"Vastmanland, Sweden",7594.119886167957,1.5848768378842848,0.01584876837884285
Vastra Gotaland,Sweden,2021-04-01 04:27:05,58.2528,13.0596,143550,2212,0.0,141338.0,"Vastra Gotaland, Sweden",8317.49118276405,1.5409265064437478,0.015409265064437478
,Switzerland,2021-04-01 04:27:05,46.8182,8.2275,601124,10297,317600.0,273227.0,Switzerland,6945.702282873722,1.7129577258602218,0.01712957725860222
,Syria,2021-04-01 04:27:05,34.802075,38.99681500000001,18909,1265,12731.0,4913.0,Syria,108.04737216437074,6.689936009307737,0.06689936009307737
,Taiwan,2021-04-01 04:27:05,23.7,121.0,1030,10,981.0,39.0,"nan, Taiwan",4.324682917817379,0.970873786407767,0.009708737864077669
,Tajikistan,2021-04-01 04:27:05,38.861,71.2761,13714,91,13218.0,405.0,Tajikistan,143.78816063760834,0.6635554907393904,0.006635554907393904
,Tanzania,2021-04-01 04:27:05,-6.369028,34.888822,509,21,183.0,305.0,Tanzania,0.852107987092757,4.12573673870334,0.0412573673870334
,Thailand,2021-04-01 04:27:05,15.870032,100.992541,28863,94,26873.0,1896.0,Thailand,41.351015898601,0.325676471607248,0.0032567647160724805
,Timor-Leste,2021-04-01 04:27:05,-8.874217,125.727539,604,0,189.0,415.0,Timor-Leste,45.81164738380604,0.0,0.0
,Togo,2021-04-01 04:27:05,8.6195,0.8248,10249,109,7815.0,2325.0,Togo,123.7990770814437,1.0635183920382476,0.010635183920382476
,Trinidad and Tobago,2021-04-01 04:27:05,10.6918,-61.2225,8026,142,7615.0,269.0,Trinidad and Tobago,573.494220398702,1.769249937702467,0.01769249937702467
,Tunisia,2021-04-01 04:27:05,33.886917,9.537499,254018,8812,217293.0,27913.0,Tunisia,2149.303751081556,3.469045500712548,0.03469045500712548
,Turkey,2021-04-01 04:27:05,38.9637,35.2433,3317182,31537,3014226.0,271419.0,Turkey,3933.1499837435954,0.9507166022244182,0.009507166022244181
Diamond Princess,United States,2020-08-04 02:27:56,,,49,0,0.0,0.0,"Diamond Princess, United States",,0.0,0.0
District of Columbia,United States,2021-04-01 04:27:05,38.90417773,-77.01655992,44513,1064,0.0,0.0,"District of Columbia, United States",6307.199868508493,2.3903129422865232,0.02390312942286523
Grand Princess,United States,2020-08-04 02:27:56,,,103,3,0.0,0.0,"Grand Princess, United States",,2.912621359223301,0.02912621359223301
Guam,United States,2021-04-01 04:27:05,13.4443,144.7937,7807,134,0.0,0.0,"Guam, United States",4753.728026109883,1.7164083514794417,0.017164083514794416
Northern Mariana Islands,United States,2021-04-01 04:27:05,15.0979,145.6739,159,2,0.0,0.0,"Northern Mariana Islands, United States",288.3359930364137,1.2578616352201255,0.012578616352201259
Recovered,United States,2021-04-01 04:27:05,,,0,0,0.0,0.0,"Recovered, United States",,,
Virgin Islands,United States,2021-04-01 04:27:05,18.3358,-64.8963,2907,26,0.0,0.0,"Virgin Islands, United States",2710.0346794943507,0.8943928448572411,0.008943928448572412
,Uganda,2021-04-01 04:27:05,1.373333,32.290275,40867,335,40449.0,83.0,Uganda,89.34435189436174,0.8197323023466366,0.008197323023466367
Cherkasy Oblast,Ukraine,2021-04-01 04:27:05,49.4444,32.0598,57393,759,49607.0,7027.0,"Cherkasy Oblast, Ukraine",4757.570557822724,1.3224609272907846,0.013224609272907846
Chernihiv Oblast,Ukraine,2021-04-01 04:27:05,51.4982,31.2893,41884,862,33677.0,7345.0,"Chernihiv Oblast, Ukraine",4164.475090604477,2.05806513227008,0.02058065132270079
